Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
AMNH1_bonejtrimmed.tif,10,70,135.194,52.793,57.281,1.8,52.793,57.281,1.03,6.22,8.698,1173.734,2200.993,16.565,253.033,188.689,386.114,12.242,17.451,2.163,95.708,6.012,3.692,1.457,4.171,5.742,2200.993,1173.734,253.021,188.68,8.699,6.221,12.335,17.428
AMNH1_bonejtrimmed.tif,10,71,135.046,52.805,57.298,1.8,52.805,57.298,1.027,6.199,8.741,1181.484,2204.838,16.485,252.228,190.593,387.002,12.275,17.389,2.132,84.506,5.922,3.628,1.386,4.171,5.742,2204.832,1181.49,252.257,190.623,8.74,6.198,12.314,17.386
AMNH1_bonejtrimmed.tif,10,72,134.69,52.84,57.263,1.8,52.84,57.263,1.02,6.177,8.668,1170.124,2240.299,16.298,258.452,189.43,393.251,2.873,5.704,2.159,15.706,5.852,3.628,1.315,4.171,5.742,2240.197,1170.226,258.532,189.625,8.665,6.171,3.529,5.698
AMNH1_bonejtrimmed.tif,10,73,131.076,52.928,57.169,1.8,52.928,57.169,1.006,6.161,8.64,1108.457,2252.526,15.587,260.724,179.905,388.828,2.992,5.477,2.214,15.29,4.528,3.036,0.825,4.171,5.742,2251.882,1109.101,260.921,178.782,8.631,6.204,3.508,5.448
AMNH1_bonejtrimmed.tif,10,74,123.863,53.135,57.128,1.8,53.135,57.128,1.031,6.32,8.743,987.795,2190.393,15.191,250.532,156.294,362.866,2.912,5.084,2.305,14.804,5.603,3.469,1.303,4.171,5.742,2190.39,987.797,250.513,156.339,8.744,6.318,3.069,4.989
AMNH1_bonejtrimmed.tif,10,75,112.518,53.572,57.385,1.8,53.572,57.385,1.135,6.795,9.066,917.78,1882.129,15.407,207.596,135.057,304.568,1.989,2.35,0.371,6.98,5.677,3.465,1.491,4.171,5.742,1871.525,928.383,204.151,136.264,9.167,6.813,2.316,2.213
AMNH1_bonejtrimmed.tif,10,76,99.781,53.23,57.765,1.8,53.23,57.765,0.928,6.294,8.976,931.672,1684.112,10.647,187.631,148.022,289.316,6.637,10.102,1.954,37.787,4.08,2.64,0.913,4.171,5.742,1676.28,939.503,190.101,147.141,8.818,6.385,7.559,10.061
AMNH1_bonejtrimmed.tif,10,77,79.401,51.845,57.381,1.8,51.845,57.381,0.932,6.874,8.858,684.29,1817.98,8.523,205.229,99.551,282.204,3.043,8.212,1.452,20.478,3.618,2.36,0.87,4.171,5.742,1807.086,695.184,205.878,102.024,8.777,6.814,5.242,6.927
AMNH1_bonejtrimmed.tif,10,78,81.001,51.653,56.381,1.8,51.653,56.381,1.201,6.997,9.304,999.886,1248.489,11.738,134.186,142.909,233.378,7.733,14.26,1.839,48.381,3.925,2.461,0.951,4.171,5.742,1241.235,1007.14,129.753,146.818,9.566,6.86,8.16,13.752
AMNH1_bonejtrimmed.tif,10,79,95.945,52.138,56.915,1.8,52.138,56.915,1.11,6.795,8.425,1143.795,1516.781,12.829,180.042,168.333,313.602,10.943,15.41,2.003,73.887,4.029,2.624,0.818,4.171,5.742,1514.375,1146.201,182.076,169.549,8.317,6.76,12.293,15.319
